x_m,solid_temperature_C,water_bulk_temperature_C,heater_input_W_per_m,heat_to_water_W_per_m,heat_to_ambient_W_per_m
0.0175,145.7055119175905,18.440892067350802,100000.0,98880.91358587798,59.378645720443444
0.017583333333333336,145.72095121675062,18.48031455366508,100000.0,98862.27934598242,59.3860565840403
0.017666666666666667,145.7362987998283,18.519729597005423,100000.0,98843.57962832904,59.393423423917575
0.017750000000000002,145.75155307697455,18.559137171022087,100000.0,98824.81321812431,59.400745476947776
0.017833333333333336,145.76671245266408,18.598537248880163,100000.0,98805.97889654139,59.40802197727876
0.017916666666666668,145.78177532559175,18.63792980325794,100000.0,98787.07544064082,59.41525215628404
0.018000000000000002,145.79674008856827,18.677314806345258,100000.0,98768.10162329093,59.42243524251277
0.018083333333333337,145.8116051284159,18.71669222984182,100000.0,98749.05621308796,59.42957046163963
0.018166666666666668,145.82636882586348,18.756062044955463,100000.0,98729.93797427592,59.436657036414466
0.018250000000000002,145.84102955544165,18.79542422240042,100000.0,98710.7456666665,59.44369418661199
0.018333333333333337,145.8555856853768,18.834778732395534,100000.0,98691.47804555809,59.45068112898087
0.018416666666666668,145.87003557748548,18.874125544662444,100000.0,98672.13386165515,59.45761707719303
0.018500000000000003,145.8843775870679,18.913464628423718,100000.0,98652.71186098686,59.46450124179258
0.018583333333333337,145.89861006280142,18.952795952400997,100000.0,98633.2107848259,59.47133283014468
0.018666666666666668,145.9127313466331,18.992119484813067,100000.0,98613.62936960635,59.47811104638389
0.018750000000000003,145.92673977367252,19.03143519337393,100000.0,98593.96634684196,59.48483509136281
0.018833333333333337,145.94063367208355,19.070743045290804,100000.0,98574.22044304368,59.4915041626001
0.01891666666666667,145.9544113629761,19.11004300726213,100000.0,98554.39037963701,59.49811745422852
0.019000000000000003,145.96807116029717,19.149335045475503,100000.0,98534.474872879,59.50467415694264
0.019083333333333334,145.9816113707219,19.188619125605648,100000.0,98514.47263377515,59.51117345794651
